procedure_code,long_description,short_description,procedure_code_key,gold_run_id,gold_processed_timestamp
A9558,"Xenon xe-133 gas, diagnostic, per 10 millicuries",Xe133 xenon 10mci,35e5e9ed45e688c4d69f72e0f0a7babdbd9c0360ee53a8269042ac09fb066b16,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
A9564,"Chromic phosphate p-32 suspension, therapeutic, per millicurie",P32 chromic phosphate,72cf3265ec9e316a5fe2af58d1b80e0d2ff0aa4443baa9c26c5406af05dff96a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
A9597,"Positron emission tomography radiopharmaceutical, diagnostic, for tumor identification, not otherwise classified","Pet, dx, for tumor id, noc",ab300698e333169c3ae54c7d99746042b8dc93100de7e176d241491d45f5bcdc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
A9599,"Radiopharmaceutical, diagnostic, for beta-amyloid positron emission tomography (pet) imaging, per study dose, not otherwise specified",Radioph dx b amyloid pet nos,01e679fd20e3eda0adce98aea9083a09b5a0f25bbe917c63e62fbad4a478fbfa,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
A9604,"Samarium sm-153 lexidronam, therapeutic, per treatment dose, up to 150 millicuries",Sm 153 lexidronam,ee2130959f492cf101dbb72ce1ae5fbf1eda2fa9c8f68bc77d1a6141632fb9ce,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
B4036,"Enteral feeding supply kit; gravity fed, per day, includes but not limited to feeding/flushing syringe, administration set tubing, dressings, tape",Enteral feed sup kit grav by,1dd4328ea161a65d8fe4fe1726ef96e4888112b88d71df8252f245b9b3f7a08c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
B4083,Stomach tube - levine type,Enteral stomach tube levine,7f4643670b55bc8998496f2731cc1d74d350ac7cc77e054226c15932bc31cde0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C1751,"Catheter, infusion, inserted peripherally, centrally or midline (other than hemodialysis)","Cath, inf, per/cent/midline",1be3cedeab1cf948f5e267fbf38984dde0ae1a98f8d17ba443e12fe8b7bd6b6a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C1758,"Catheter, ureteral","Catheter, ureteral",b989231cefa11475c55d465e352d2326bdd95ad5eb1a27edfea8d38444a84a93,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C1759,"Catheter, intracardiac echocardiography","Cath, intra echocardiography",4d8d60b637b88537877665d6367dc656be2d04b9c0de877ee50cc9d8ffc852a8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C1786,"Pacemaker, single chamber, rate-responsive (implantable)","Pmkr, single, rate-resp",ff8a8032eff32146184199941d6f1cf95f0d65bc69ebc144ab26fb350268679f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C1892,"Introducer/sheath, guiding, intracardiac electrophysiological, fixed-curve, peel-away","Intro/sheath,fixed,peel-away",fbe4dc2ca2b459fafffe5b6e1ebaf6555563a301a9d0c3d8638a0380e2c8570f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C1898,"Lead, pacemaker, other than transvenous vdd single pass","Lead, pmkr, other than trans",2dde757a76bd8fbe44bdb7d2f1fa1870973d451e04c286096ae729d7ed502b25,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C2616,"Brachytherapy source, non-stranded, yttrium-90, per source","Brachytx, non-str,yttrium-90",48598346bdccc8eae9a7760b5a1be5d758b6746a7f61501ec05386e54809b8b1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C5276,"Application of low cost skin substitute graft to face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits, total wound surface area up to 100 sq cm; each additional 25 sq cm wound surface area, or part thereof (list separately in addition to code for primary procedure)",Low cost skin substitute app,4b563a3c967290de7aad86875cda55bba490fb0b7521a86ab4750fb8a36892fc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C8901,"Magnetic resonance angiography without contrast, abdomen","Mra w/o cont, abd",fa6f83d52cc2ca5228585fddc7821bc5dbea344342492e90c7549343e889a411,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C8919,"Magnetic resonance angiography without contrast, pelvis","Mra w/o cont, pelvis",37796ef955d8eab07dce6fb14905bf560465db23f96bd178d1017afdbc8c04b4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9034,"Injection, dexamethasone 9%, intraocular, 1 mcg","Injection, dexamethasone 9%",25d0b5d6006996097b3b36487e816009fcafa5818fd84bbd1f5332bf40ed1d55,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9068,"Copper cu-64, dotatate, diagnostic, 1 millicurie","Copper cu-64, dotatate, dx",95e667dcb7bf82f41273175a837088700ae8dd29e7f08bdd68d3378ba158f332,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9071,"Injection, viltolarsen, 10 mg","Injection, viltolarsen",bc064193b79b28a2930ee5cd116f4f7829ca4176dc8f619773fc6d8812292a11,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9133,"Factor ix (antihemophilic factor, recombinant), rixubis, per i.u.",Factor ix recombinant,cc7d1d386341c859d8d4014f76b229fcb5faabd919cd6534544e9e506fce7b85,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9138,"Injection, factor viii (antihemophilic factor, recombinant) (nuwiq), 1 i.u.",Nuwiq factor viii recomb,3da8c8a95dd89d574381ebb98ceb0954745fe2d4d2f713adfd1b569e0221a00f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9250,"Human plasma fibrin sealant, vapor-heated, solvent-detergent (artiss), 2 ml",Artiss fibrin sealant,7c6291d13b5fae5976e4b12724aa9bb0ca3b5691a2baa3b07fc54c791b19d9c7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9364,"Porcine implant, permacol, per square centimeter","Porcine implant, permacol",71f5ee2f5de2d1fea9845c28d0f5d475fb636b620098155c72cbd93172721aae,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9443,"Injection, dalbavancin, 10 mg","Injection, dalbavancin",c55e13b1128d9373bc348f236bb237e864f095dc667af62f4427e252b4af20ba,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9467,"Injection, rituximab and hyaluronidase, 10 mg",Inj rituximab hyaluronidase,fffbba6448af70ebfaef0ee9c6dcae9a18fba93818b5800df8541cc702f0cb70,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9482,"Injection, sotalol hydrochloride, 1 mg",Sotalol hydrochloride iv,bf98f36e5b3b0e8a85e3629df8a2d705e14e5b085c00551d961b8c6ff14f26ee,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9488,"Injection, conivaptan hydrochloride, 1 mg",Conivaptan hcl,18ee46a67d14c48cd3437778185bc35f8b938f8f3cfa51f13b408dc48ea4fab0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9735,"Anoscopy; with directed submucosal injection(s), any substance","Anoscopy, submucosal inj",c0772715d1574a204a5d5b40576b84cc6e51281db81b298048bd686e540b01dc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9757,"Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and excision of herniated intervertebral disc, and repair of annular defect with implantation of bone anchored annular closure device, including annular defect  measurement, alignment and sizing assessment, and image guidance; 1 interspace, lumbar",Spine/lumbar disk surgery,7d32b17f940a417d9498eb5f0a0ed55ccfe744cbd93596d39462c86159188732,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9762,"Cardiac magnetic resonance imaging for morphology and function, quantification of segmental dysfunction; with strain imaging",Cardiac mri seg dys strain,b8b75f6198a9bb0e29e9f2049bd0f2afef5f13257d160dcc661b4fe2e48191e1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9772,"Revascularization, endovascular, open or percutaneous, tibial/peroneal artery(ies), with intravascular lithotripsy, includes angioplasty within the same vessel (s), when performed",Revasc lithotrip tibi/perone,eb149142a03e3c1a17e0356341d4ce19b7688e9dcf1737f5faa33b046c55e3d9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
C9774,"Revascularization, endovascular, open or percutaneous, tibial/peroneal artery(ies); with intravascular lithotripsy and atherectomy, includes angioplasty within the same vessel (s), when performed",Revasc lithotr-ather tib/per,2f4002ee94397b36d9b8e2372bfea7866c35abd98e7bd26a25fbc31312cdc091,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0112,"Crutches underarm, wood, adjustable or fixed, pair, with pads, tips and handgrips",Crutch underarm pair wood,0f82e9cbde90df7850f3484106459d37f7b6ed51cca2702a0ec62cb93bb849a9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0148,"Walker, heavy duty, without wheels, rigid or folding, any type, each",Heavyduty walker no wheels,d2a0e3434f94b9f411194c98a51262f7559134d561134d150b969a7e9dc5ee91,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0163,"Commode chair, mobile or stationary, with fixed arms",Commode chair with fixed arm,6f23e35210dc54755a0fe9cc0951a37c26624942a57753855694b3fb842c997e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0185,"Gel or gel-like pressure pad for mattress, standard mattress length and width",Gel pressure mattress pad,8918cd95e4045bf3fac755e737604b2b2cc6d13a01716fa32d5cfaa8182e0b2e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0198,"Water pressure pad for mattress, standard mattress length and width",Water pressure pad for mattr,cf621a5ea573837426e1cd1a465e6b6fcfbfb6a41d027a460e28e5d6a689e7a3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0217,Water circulating heat pad with pump,Water circ heat pad w pump,317db6a50bbface1d611887e917a8797c07a92b6410f6455ec67eaa18c82c6f5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0255,"Hospital bed, variable height, hi-lo, with any type side rails, with mattress",Hospital bed var ht w/ mattr,48841d16a81c43aba5cf0c2f8e2bcc5253548e1292e982984c14e26037b98159,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0443,"Portable oxygen contents, gaseous, 1 month's supply = 1 unit","Portable 02 contents, gas",820729f1d94ab17da3917ef99fdd2977f14527d394fca889c2a6bf44c3afc6af,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0550,"Humidifier, durable for extensive supplemental humidification during ippb treatments or oxygen delivery",Humidif extens supple w ippb,00b740c39adbc5cdaa9090e7cc3e129899ad675d75ad2b6e416fb96b6404cebd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0572,"Aerosol compressor, adjustable pressure, light duty for intermittent use",Aerosol compressor adjust pr,370a62b728749bb35e00243dac1d8817dad0ac9ecc12c63c5bd502976f12ef90,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0650,"Pneumatic compressor, non-segmental home model",Pneuma compresor non-segment,25fde6000c64f77e2b306210100e7b474fdfc08f07696f1de3a9c1f2b7e410d9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0666,"Non-segmental pneumatic appliance for use with pneumatic compressor, half leg",Pneumatic appliance half leg,739321359e70f91f216ef5aa938fda97774fe5948d0e929d2385b76694db5a3a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0785,"Implantable intraspinal (epidural/intrathecal) catheter used with implantable infusion pump, replacement",Replacement impl pump cathet,99854e8af6410f9ea3306ef8254d28dbcc9a47d8ff5787f36daa8dca85fb7085,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0890,"Traction frame, attached to footboard, pelvic traction",Traction frame attach pelvic,1297b3a0ecf4ebc41d7785d4f9f5388e5a543dbfcf14391e7388efe12e10fb07,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0910,"Trapeze bars, a/k/a patient helper, attached to bed, with grab bar",Trapeze bar attached to bed,19bb682d74334644b0916323abb5df923553bc07a093f80b3a3b0bd923eaebdc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0948,"Fracture frame, attachments for complex cervical traction",Fracture frame attachmnts ce,94b27cb63b0af5f66c1f4e14ebf75108ad63834b850a792b30f6db8fc3453728,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0954,"Wheelchair accessory, foot box, any type, includes attachment and mounting hardware, each foot","Foot box, any type each foot",ea5378e3defc4be6b5c7a8ba1a494375391f883d237ad0104a23755323b8967f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0973,"Wheelchair accessory, adjustable height, detachable armrest, complete assembly, each",W/ch access det adj armrest,a043bfb60d13d5d0baf82c53ec107a41b86b797ab0c43dbbf51d3a296de75a84,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1018,"Heavy duty shock absorber for heavy duty or extra heavy duty power wheelchair, each",Hd shck absrber for hd powwc,b60ec0d3d88589c7abb3f2294e663b9bc0c8a417d35bce16678e3bb178559232,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1038,"Transport chair, adult size, patient weight capacity up to and including 300 pounds",Transport chair pt wt<=300lb,0a293e868665a392a02763e47ccfb42a24ff20f0ba24b937b5808755cea90c0f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1130,"Standard wheelchair, fixed full length arms, fixed or swing away detachable footrests",Whlchr stand fxd arm ft rest,2387b260694f1030da258ebf431e9cc634d2f5154d254098f1bf081a7f0157bc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1226,"Wheelchair accessory, manual fully reclining back, (recline greater than 80 degrees), each",Manual fully reclining back,9c0d21ccc6ec70fdfba703aeed44521b73a701c9adb10c42125445ba6479789f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1230,Power operated vehicle (three or four wheel nonhighway) specify brand name and model number,Power operated vehicle,24b71ce74d5a2d98b9e8123b018b15ca140ec36599a370818c868609e501ef1c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1231,"Wheelchair, pediatric size, tilt-in-space, rigid, adjustable, with seating system",Rigid ped w/c tilt-in-space,eb1b924261affa28b772c79293659954cea7550e6269bb8be16cc1f6b58dadda,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1237,"Wheelchair, pediatric size, rigid, adjustable, without seating system",Rgd ped wc adjstabl w/o seat,768ca28a8c54ea3253e0e5b7ecfbb8d4048c96c66f1ee24869dbcb5f2deed0da,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1240,"Lightweight wheelchair, detachable arms, (desk or full length) swing away detachable, elevating legrest",Whchr litwt det arm leg rest,ca6fedf32d68241887941edd84da8bf7b8c7f0c4390eb38de51a7b6ba61e2232,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1391,"Oxygen concentrator, dual delivery port, capable of delivering 85 percent or greater oxygen concentration at the prescribed flow rate, each","Oxygen concentrator, dual",9f0b6abbbff0ca97677f7002a37e566f29672693cf990d1ca6919406381cc7ef,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1405,Oxygen and water vapor enriching system with heated delivery,O2/water vapor enrich w/heat,20cb6883f46f827931c17a889d078ec310884b74e68724d95ebcc23e6bbf729e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1530,"Air bubble detector for hemodialysis, each, replacement",Replacement air bubble detec,ee86e78d9fbbe18772158a774519b6d6a9f3d2793f3e4c12030405440458192f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1805,"Dynamic adjustable wrist extension / flexion device, includes soft interface material",Adjust wrist ext/flex device,3c16cfe8fc1ab1ca2df2daa61cd65994463452244a3e9e6a05af1ab1cf619884,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1841,"Static progressive stretch shoulder device, with or without range of motion adjustment, includes all components and accessories",Static str shldr dev rom adj,39d538e030328cab48e43c6327db07ba7b8c448a1043d5e34683e3f37bfec58c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2120,Pulse generator system for tympanic treatment of inner ear endolymphatic fluid,Pulse gen sys tx endolymp fl,0b1c32c91809014144416f9a7776ba6ea38d649e4c436851cdbb561bd645e06a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2215,"Manual wheelchair accessory, tube for pneumatic caster tire, any size, each",Pneumatic caster tire tube,c51fa11320eb06d7fb88deba4948d2332f2977ab092f9c54077939d43a9aac30,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2219,"Manual wheelchair accessory, foam caster tire, any size, each",Foam caster tire any size ea,01fb50c82e256294763d71e506c0629d8e145cc1c67fa5cc7a14baa96c7e57b8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2291,"Back, planar, for pediatric size wheelchair including fixed attaching hardware",Planar back for ped size wc,7783d65c8f1ebaaca1b16ecb56e309ff08bf10405900e504266eb3f5861ee16c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2294,"Seat, contoured, for pediatric size wheelchair including fixed attaching hardware",Contour seat for ped size wc,94b80bf3b7ad3431dae6b6eae2d464244849643a1e666749a766363795b01fce,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2322,"Power wheelchair accessory, hand control interface, multiple mechanical switches, nonproportional, including all related electronics, mechanical stop switch, and fixed mounting hardware",Mult mech switches,4e76776df1c3f7bfac3bd6a0dcb65a8053f0c76b8d7b66ceaf327d8910efea5a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2368,"Power wheelchair component, drive wheel motor, replacement only",Pwr wc drivewheel motor repl,e6f8483ae062cfd0c51cc1b818fa8f181a36afd4470fbe621d5afcb44ad9f95c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2377,"Power wheelchair accessory, expandable controller, including all related electronics and mounting hardware, upgrade provided at initial issue","Expandable controller, initl",ee9e5999524896bd762e3e9046af58a3166d686906ff564dd4356b1de6d23f94,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2608,"Skin protection and positioning wheelchair seat cushion, width 22 inches or greater, any depth",Skin pro/pos wc cus wd>=22in,a4099db395965d7a9f28bf6f5e2ddee313102df71fa00f38476f8cf314f979c5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0070,"Professional services for the administration of intravenous chemotherapy or other intravenous highly complex drug or biological infusion for each infusion drug administration calendar day in the individual's home, each 15 minutes",Adm of chemo drug in home,b8bc61bf49d7256c973b7d4cbc5885e065a7dd74c88037e1ba35cbb6aee6158a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0164,"Skilled services of a licensed nurse (lpn or rn), in the training and/or education of a patient or family member, in the home health or hospice setting, each 15 minutes",Hhc lis nurse train ea 15,e33086ba0303981e9953a8b971782dbf7869b92cb6d37e29a26f43af8d7b14f7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
